Značka,Model,Rok,Najeté km,Cena,Palivo,Převodovka,Výkon (kW)
Peugeot,508,2020,149350,286000,Nafta,Manuální,96
Peugeot,5008,2012,191119,156000,Nafta,Manuální,110
Peugeot,508,2020,78000,625000,Nafta,Automatická,120
Peugeot,Rifter,2019,95000,399900,Benzín,Manuální,81
Peugeot,208,2017,42265,179000,Benzín,Manuální,60
Peugeot,207,2009,136200,89000,Benzín,Manuální,70
Peugeot,2008,2020,60487,389000,Benzín,Manuální,96
Peugeot,207,2007,106000,59999,Benzín,Automatická,88
Peugeot,2008,2015,111972,138900,Benzín,Manuální,60
Peugeot,308,2018,96000,229990,Benzín,Manuální,81
Peugeot,508,2014,386320,99000,Nafta,Manuální,103
Peugeot,3008,2020,147494,358000,Nafta,Manuální,96
Peugeot,Partner Tepee,2014,194014,199000,Nafta,Manuální,68
Peugeot,308,2020,108500,390000,Nafta,Manuální,96
Peugeot,308,2019,92804,249900,Benzín,Manuální,81
Peugeot,207,2010,54015,78000,Benzín,Manuální,70
Peugeot,2008,2017,37331,260000,Benzín,Automatická,81
Peugeot,Expert,2018,147000,449000,Nafta,Manuální,110
Peugeot,3008,2021,65000,790000,Benzín,Automatická,133
Peugeot,308,2019,137000,199900,Benzín,Manuální,81
Peugeot,5008,2015,183000,150000,Nafta,Manuální,110
Peugeot,3008,2021,86200,499000,Benzín,Manuální,96
Peugeot,308,2022,30142,480000,Benzín,Manuální,96
Peugeot,2008,2019,55300,350000,Benzín,Manuální,96
Peugeot,308,2019,104000,218000,Benzín,Manuální,81
Peugeot,5008,2017,120000,265000,Nafta,Manuální,88
Peugeot,308,2014,72131,185000,Benzín,Manuální,92
Peugeot,308,2018,133000,199900,Nafta,Manuální,73
Peugeot,308,2021,18600,669000,Hybridní,Automatická,130
Peugeot,2008,2020,23758,500000,Elektro,Automatická,100
Peugeot,508,2020,35900,745000,Benzín,Automatická,165
Peugeot,508,2011,234000,120000,Benzín,Manuální,115
Peugeot,508,2013,85162,249000,Nafta,Automatická,150
Peugeot,508,2020,78000,630000,Hybridní,Automatická,165
Peugeot,3008,2016,55920,240000,Nafta,Manuální,88
Peugeot,206,2010,99212,60000,Benzín,Manuální,55
Peugeot,2008,2017,75537,270000,Benzín,Automatická,81
Peugeot,508,2014,299014,100000,Nafta,Automatická,150
Peugeot,5008,2014,148639,214000,Nafta,Manuální,84
Peugeot,2008,2019,84048,265000,Benzín,Automatická,81
Peugeot,5008,2018,87001,399000,Benzín,Manuální,96
Peugeot,508,2019,114500,358000,Nafta,Automatická,96
Peugeot,308,2011,240078,54900,Nafta,Manuální,82
Peugeot,207,2009,242226,49999,Benzín,Manuální,70
Peugeot,508,2013,272000,109000,Nafta,Manuální,103
Peugeot,Traveller,2025,2,1045000,Nafta,Automatická,130
Peugeot,5008,2023,19030,685000,Benzín,Automatická,96
Peugeot,206,2000,135336,25000,Benzín,Manuální,44
Peugeot,408,2025,2,758000,Benzín,Automatická,100
Peugeot,5008,2017,133040,414000,Nafta,Manuální,88
Peugeot,208,2023,22907,509900,Nafta,Manuální,75
Peugeot,2008,2018,57791,250000,Benzín,Manuální,60
Peugeot,205,1992,150500,65000,Benzín,Manuální,66
Peugeot,208,2017,132818,259000,Benzín,Automatická,81
Peugeot,308,2023,6614,624000,Benzín,Automatická,96
Peugeot,Traveller,2016,148118,490000,Nafta,Manuální,110
Peugeot,5008,2023,42000,669900,Nafta,Manuální,96
Peugeot,308,2023,27047,499900,Benzín,Manuální,96
Peugeot,3008,2024,13800,750000,Nafta,Automatická,96
Peugeot,3008,2010,143970,124000,Benzín,Manuální,88
Peugeot,2008,2024,7800,653000,Benzín,Automatická,96
Peugeot,308,2023,25940,589900,Nafta,Automatická,96
Peugeot,408,2025,0,971000,Benzín,Automatická,132
Peugeot,Rifter,2020,196000,279000,Nafta,Manuální,75
Peugeot,308,2024,15684,624900,Nafta,Automatická,96
Peugeot,407,2004,167398,49999,Nafta,Manuální,80
Peugeot,308,2015,172000,79900,Benzín,Manuální,81
Peugeot,2008,2024,16734,555000,Benzín,Automatická,96
Peugeot,5008,2021,68800,548000,Nafta,Manuální,96
Peugeot,Traveller,2018,104688,449000,Nafta,Manuální,85
Peugeot,308,2023,19400,575000,Benzín,Automatická,96
Renault,Austral,2025,1,944280,Benzín,Automatická,146
Renault,Modus,2006,84000,74800,Benzín,Manuální,65
Renault,Arkana,2023,12000,519000,Benzín,Automatická,103
Renault,Clio,2014,153653,138900,Nafta,Manuální,66
Renault,Talisman,2019,25442,499999,Benzín,Automatická,165
Renault,Trafic,2011,188900,175000,Nafta,Manuální,66
Renault,Clio,2022,26097,350000,Benzín,Manuální,67
Renault,Captur,2025,1,746000,Hybridní,Automatická,105
Renault,Megane,2011,182489,99800,Benzín,Manuální,96
Renault,Scenic,2009,106373,79999,Benzín,Manuální,96
Renault,Megane,2008,225000,47000,Benzín,Manuální,82
Renault,Megane,2017,79500,190000,Benzín,Manuální,74
Renault,Scenic,2019,142463,304999,Nafta,Automatická,88
Renault,Clio,2016,115482,148000,Benzín,Manuální,54
Renault,Austral,2025,3,754160,Benzín,Automatická,117
Renault,Laguna,2006,235000,50000,Nafta,Manuální,96
Renault,Megane,2014,82795,164800,Benzín,Manuální,81
Renault,Clio,2008,79333,75000,Benzín,Manuální,74
Renault,Grand Scenic,2014,210360,109999,Nafta,Manuální,81
Renault,Clio,2013,138420,138900,Benzín,Manuální,54
Renault,Scenic,2012,250603,79990,Benzín,Manuální,81
Renault,Clio,2006,144329,39990,Nafta,Manuální,63
Renault,Arkana,2022,42130,549000,Benzín,Automatická,69
Renault,Megane,2018,68600,269000,Benzín,Manuální,84
Renault,Laguna,2011,186500,100000,Nafta,Manuální,117
Renault,Megane,2015,190390,219000,Benzín,Manuální,162
Renault,Megane,2015,118810,165000,Benzín,Manuální,85
Renault,Clio,2023,28600,340000,Benzín,Manuální,67
Renault,Megane,2009,228024,50000,Benzín,Manuální,81
Renault,Kangoo,2009,107896,99990,Nafta,Manuální,50
Renault,Megane,2014,45349,159990,Benzín,Manuální,85
Renault,Megane,2008,280000,45000,Nafta,Manuální,96
Renault,Clio,2018,61225,170000,Benzín,Manuální,54
Renault,Megane,2017,136370,250000,Nafta,Manuální,96
Renault,Megane,2017,46446,295000,Benzín,Automatická,97
Renault,Laguna,2006,215000,42000,Benzín,Manuální,99
Renault,Scenic,2013,72000,139000,Benzín,Manuální,81
Renault,Clio,2013,114458,145000,Benzín,Manuální,66
Renault,Megane,2021,43567,350000,Nafta,Manuální,85
Renault,Megane,2009,86036,79990,Benzín,Manuální,74
Renault,Scenic,2012,149539,178000,Benzín,Manuální,96
Renault,Clio,2018,95056,219990,Nafta,Manuální,66
Renault,Megane,2019,161699,298000,Nafta,Manuální,70
Renault,Megane,2016,211673,99990,Benzín,Manuální,85
Renault,Megane,2021,28289,499990,Hybridní,Automatická,118
Renault,Megane,2005,168000,49990,Benzín,Automatická,83
Renault,Megane,2020,136306,319000,Benzín,Automatická,103
Renault,Captur,2015,138408,189900,Nafta,Manuální,66
Renault,Zoe,2019,117345,244000,Elektro,Automatická,68
Renault,Laguna,2007,178785,69990,Benzín,Manuální,99
Renault,Kadjar,2021,81000,449000,Nafta,Automatická,85
Renault,Captur,2018,151230,346000,Nafta,Automatická,66
Renault,Megane,2019,22686,849000,Benzín,Automatická,221
Renault,Megane,2006,299033,49900,Nafta,Manuální,63
Renault,Espace,2016,163982,335000,Nafta,Automatická,118
Renault,Arkana,2022,15979,599990,Hybridní,Automatická,107
Renault,Megane,2012,173008,179000,Nafta,Manuální,96
Renault,Megane,2010,201969,89000,Benzín,Manuální,74
Renault,Captur,2021,44475,359990,Benzín,Manuální,67
Renault,Megane,2010,164139,69990,Benzín,Manuální,74
Renault,Megane,2007,154000,59000,Benzín,Manuální,82
Renault,Megane,2011,269357,69900,Nafta,Manuální,81
Renault,Clio,2022,24672,335000,Benzín,Manuální,67
Renault,Megane,2020,80613,279999,Benzín,Manuální,103
Renault,Talisman,2019,102719,389900,Nafta,Manuální,88
Renault,Megane,2010,240205,75000,Benzín,Manuální,74
Renault,Kadjar,2019,96854,389900,Nafta,Manuální,85
Renault,Twingo,2012,112522,70000,Benzín,Manuální,55
Renault,Clio,2013,93784,155000,Benzín,Manuální,54
Renault,Fluence,2013,161148,99990,LPG + benzín,Manuální,82
Renault,Fluence,2010,239700,73000,Benzín,Manuální,81
Renault,Megane,2015,139357,170000,Benzín,Automatická,97
Renault,Clio,2020,37929,305000,Benzín,Manuální,74
Renault,Clio,2022,26227,335000,Benzín,Manuální,67
Renault,Clio,2018,45039,200000,Benzín,Manuální,54
Renault,Kadjar,2016,194935,279000,Nafta,Automatická,81
Renault,Kadjar,2016,176428,278000,Nafta,Manuální,96
Renault,Grand Scenic,2020,137552,438900,Nafta,Automatická,110
Renault,Talisman,2016,158483,279000,Nafta,Manuální,96
Renault,Kadjar,2019,118000,348000,Nafta,Manuální,96
Renault,Megane,2018,154241,239000,Nafta,Manuální,85
Renault,Kadjar,2016,93785,270000,Benzín,Manuální,96
Renault,Megane,2019,60297,250000,Benzín,Manuální,85
Renault,Megane,2016,151310,180000,Nafta,Manuální,81
Renault,Trafic,2016,205804,299999,Nafta,Manuální,103
Renault,Twingo,2002,218000,8900,Benzín,Manuální,55
Renault,Captur,2023,14999,459000,Benzín,Manuální,67
Renault,Megane,2011,79770,120000,Benzín,Manuální,81
Renault,Espace,2017,213555,249000,Nafta,Automatická,118
Renault,Megane,2020,69561,289000,Benzín,Manuální,85
Renault,Megane,2021,5543,1099000,Benzín,Manuální,221
Renault,Clio,2020,60900,189000,Benzín,Manuální,56
Renault,Clio,2007,305791,29900,Nafta,Manuální,63
Renault,Kadjar,2018,59998,289999,Benzín,Manuální,96
Renault,Koleos,2019,155531,459000,Nafta,Automatická,140
Renault,Megane,2009,183067,70000,LPG + benzín,Manuální,82
Renault,Megane,2018,122788,206000,Benzín,Manuální,103
Renault,Scenic,2011,340000,89000,Nafta,Manuální,118
Renault,Espace,2007,227559,105000,Benzín,Manuální,125
Renault,Megane,2008,141200,87000,Nafta,Manuální,78
Renault,Megane,2012,197000,119000,Benzín,Manuální,81
Renault,Clio,2012,93518,99000,Benzín,Manuální,76
Renault,Kadjar,2015,109200,299900,Nafta,Manuální,96
Renault,Modus,2006,213208,37000,Nafta,Manuální,63
Renault,Megane,2019,195761,205000,Benzín,Manuální,85
Renault,Grand Scenic,2009,235460,89900,Benzín,Manuální,96
Renault,Megane,2007,130500,54900,Benzín,Manuální,82
Renault,Trafic,2020,149633,539999,Nafta,Manuální,107
Renault,Clio,2012,75300,99900,Benzín,Manuální,55
Renault,Espace,2017,100271,429000,Nafta,Automatická,118
Renault,Clio,2010,145250,48999,Benzín,Manuální,55
Renault,Megane,2017,136949,349999,Nafta,Automatická,120
Renault,Megane,2004,214900,36000,Benzín,Manuální,83
Renault,Kangoo,2003,145800,39000,Benzín,Manuální,55
Renault,Megane,2025,0,835000,Elektro,Automatická,160
Renault,Captur,2020,79228,356000,Benzín,Manuální,74
Renault,Megane,2015,165949,130000,Nafta,Manuální,81
Renault,Scenic,2001,143865,26900,Benzín,Manuální,79
Renault,Clio,2008,135435,79900,Benzín,Manuální,74
Renault,Zoe,2019,70000,298000,Elektro,Automatická,68
Renault,Megane,2007,182986,40000,Nafta,Manuální,78
Renault,Megane,2020,217659,219999,Nafta,Manuální,85
Renault,Grand Espace,2014,220000,169999,Nafta,Automatická,127
Renault,Megane,2024,2504,445000,Benzín,Manuální,103
Renault,Scenic,2013,268443,84999,Nafta,Manuální,81
Renault,Rafale,2024,200,1142248,Benzín,Automatická,147
Renault,Master,2014,203907,369999,Nafta,Manuální,74
Renault,Megane,2017,179683,172000,Nafta,Manuální,66
Renault,Grand Espace,2015,170000,245000,Benzín,Manuální,125
Renault,Clio,2017,111520,164999,Benzín,Manuální,66
Renault,Laguna,2011,163430,199000,Nafta,Manuální,110
Renault,Megane,2013,110218,115000,Benzín,Manuální,85
Renault,Megane,2018,61040,270000,Benzín,Manuální,97
Renault,Trafic,2023,7639,679999,Nafta,Manuální,81
Renault,Megane,2015,87873,159999,Benzín,Manuální,85
Renault,Kangoo,2024,11,690719,Nafta,Manuální,85
Renault,Megane,2024,30000,539999,Benzín,Automatická,103
Renault,Clio,2015,73000,235000,Benzín,Automatická,88
Renault,Grand Espace,2012,180000,129000,Nafta,Automatická,127
Renault,Koleos,2018,132543,440000,Nafta,Automatická,130
Renault,Scenic,2011,165168,100000,Nafta,Manuální,88
Renault,Kadjar,2019,91709,330000,Benzín,Manuální,103
Renault,Grand Scenic,2015,101261,179000,Benzín,Manuální,85
Renault,Clio,2016,80817,170000,Benzín,Manuální,54
Renault,Scenic,2006,181217,16000,Benzín,Manuální,81
Renault,Kangoo,2020,123626,242999,Nafta,Manuální,70
Renault,Talisman,2020,124987,348800,Nafta,Manuální,110
Renault,Megane,2011,238646,99999,Nafta,Manuální,78
Renault,Scenic,2006,212500,39000,Benzín,Manuální,82
Renault,Clio,2021,93895,280000,LPG + benzín,Manuální,67
Renault,Clio,2022,32186,318000,Benzín,Manuální,67
Renault,Laguna,2002,237000,18000,Benzín,Manuální,88
Renault,Megane,2016,113346,130000,Benzín,Manuální,85
Renault,Megane,2017,181800,168800,Benzín,Manuální,84
Renault,Koleos,2019,89919,489000,Benzín,Automatická,130
Renault,Thalia,2002,115633,34000,Benzín,Manuální,55
Renault,Megane,2017,84356,385000,Benzín,Automatická,151
Renault,Fluence,2013,117194,90000,Benzín,Manuální,82
Renault,Megane,2018,79900,248800,Nafta,Manuální,66
Renault,Megane,2009,70384,99000,Benzín,Manuální,74
Renault,Fluence,2014,80027,160000,Benzín,Manuální,82
Renault,Megane,2004,276352,39900,Nafta,Manuální,85
Renault,Modus,2004,246000,44000,Nafta,Manuální,63
Renault,Clio,2025,2,381340,Benzín,Manuální,67
Renault,Koleos,2022,20800,798600,Nafta,Automatická,135
Renault,Megane,2010,153526,79000,Benzín,Manuální,96
Renault,Megane,2020,158613,249000,Nafta,Manuální,85
Renault,Megane,2004,237553,30000,Benzín,Manuální,83
Renault,Trafic,2020,192000,586850,Nafta,Manuální,88
Renault,Trafic,2019,28711,847000,Nafta,Manuální,107
Renault,Scenic,2000,134022,19000,Benzín,Manuální,70
Renault,Captur,2017,61262,250000,Benzín,Manuální,66
Renault,Arkana,2023,28367,530000,Benzín,Automatická,103
Renault,Trafic,2018,111661,699000,Nafta,Manuální,92
Renault,Scenic,2009,115358,109000,Benzín,Manuální,96
Renault,Megane,2019,102698,270000,Benzín,Automatická,103
Renault,Megane,2006,102122,39000,Benzín,Manuální,82
Renault,Modus,2009,239000,49000,Benzín,Manuální,55
Renault,Thalia,2006,125694,30000,Benzín,Manuální,72
Renault,Laguna,2011,196325,109000,Nafta,Manuální,110
Renault,Megane,2017,53489,230000,Benzín,Manuální,74
Renault,Austral,2025,5,853340,Benzín,Automatická,147
Renault,Laguna,2008,270000,100000,Nafta,Manuální,131
Renault,Laguna,2008,146965,149990,Nafta,Manuální,110
Renault,Grand Scenic,2014,153627,189900,LPG + benzín,Manuální,81
Renault,Arkana,2025,0,727900,Benzín,Automatická,103
Renault,Megane,2011,157975,132000,Nafta,Manuální,96
Renault,Megane,2010,139172,75000,Benzín,Manuální,81
Renault,Trafic,2014,174112,393250,Nafta,Manuální,84
Renault,Twingo,2012,40000,79990,Benzín,Manuální,55
Renault,Megane,2013,123091,138000,Nafta,Manuální,81
Renault,Megane,2005,160707,50000,Nafta,Manuální,60
Renault,Megane,2021,50000,740000,Benzín,Automatická,221
Renault,Clio,2005,214845,29900,Benzín,Manuální,43
Renault,Kangoo,2020,180000,217700,Nafta,Manuální,70
Renault,Kangoo,2013,242000,84000,LPG + benzín,Manuální,78
Renault,Laguna,2008,325000,75000,Nafta,Manuální,96
Renault,Megane,2024,5620,487000,Benzín,Automatická,103
Renault,Kangoo,2020,57529,258800,Nafta,Manuální,66
Renault,Symbioz,2025,0,633600,Hybridní,Automatická,105
Renault,Megane,2017,56700,274000,Benzín,Manuální,97
Renault,Arkana,2022,114601,438000,Hybridní,Automatická,105
Renault,Megane,2021,62110,344900,Nafta,Manuální,85
Renault,Kangoo,2025,4,632800,Nafta,Manuální,70
Renault,Austral,2024,1,699000,Benzín,Automatická,116
Renault,Trafic,2025,10,965900,Nafta,Manuální,110
Renault,Espace,2024,1000,968000,Hybridní,Automatická,165
Renault,Trafic,2022,102000,799000,Nafta,Automatická,110
Renault,Symbioz,2025,1,687600,Hybridní,Automatická,105
Renault,Megane,2007,341156,30000,Nafta,Manuální,96
Renault,Espace,2017,165365,376000,Benzín,Automatická,147
Renault,Scenic,2019,135977,279000,Nafta,Manuální,88
Renault,Kadjar,2016,157300,249000,Benzín,Manuální,96
Renault,Talisman,2017,131800,369000,Benzín,Automatická,147
Renault,Twingo,2000,162473,19000,Benzín,Manuální,43
Renault,Megane,2010,352200,49000,Nafta,Manuální,66
Renault,Espace,2016,253000,238000,Nafta,Manuální,96
Renault,Clio,2022,14000,369000,Benzín,Manuální,67
Renault,Kadjar,2017,108000,260000,Benzín,Manuální,96
Renault,Megane,2016,224032,100000,Benzín,Manuální,85
Renault,Modus,2006,121805,59000,Benzín,Manuální,82
Renault,Arkana,2022,33266,499999,Hybridní,Automatická,105
Renault,Captur,2020,55210,369999,Benzín,Manuální,96
Renault,Arkana,2025,1,660800,Hybridní,Automatická,105
Renault,Kadjar,2015,138000,275000,Nafta,Manuální,96
Renault,Clio,2004,122547,30000,Benzín,Manuální,43
Renault,Zoe,2022,26500,399000,Elektro,Automatická,80
Renault,Megane,2013,106529,299999,Benzín,Manuální,162
Renault,Clio,2015,132500,149900,Benzín,Manuální,54
Renault,Rafale,2025,10,1111360,Hybridní,Automatická,171
Renault,Clio,2025,1,395000,LPG + benzín,Manuální,66
Renault,Megane,2020,101360,259000,Benzín,Manuální,103
Renault,Koleos,2020,117423,469999,Nafta,Automatická,110
Renault,Captur,2025,0,497500,Benzín,Manuální,67
Renault,Scenic,2016,131659,199900,Nafta,Manuální,81
Renault,Clio,2025,0,456000,Benzín,Manuální,67
Renault,Captur,2017,136452,269000,Benzín,Automatická,87
Renault,Trafic,2024,9999,1082950,Elektro,Automatická,90
Renault,Trafic,2015,159116,228000,Nafta,Manuální,66
Renault,Trafic,2024,0,937750,Nafta,Automatická,125
Renault,Trafic,2010,314740,50000,Nafta,Manuální,84
Renault,Arkana,2023,15227,619990,Benzín,Automatická,103
Renault,Trafic,2024,0,937750,Nafta,Automatická,110
Renault,Megane,2008,381302,27000,Nafta,Manuální,96
Renault,Trafic,2024,0,816750,Nafta,Manuální,110
Renault,Trafic,2024,0,744150,Nafta,Manuální,110
Renault,Trafic,2024,0,1016400,Nafta,Automatická,125
Renault,Austral,2025,0,788540,Benzín,Automatická,116
Renault,Arkana,2023,13162,619990,Benzín,Automatická,103
Renault,Kangoo,2004,174000,75000,Benzín,Manuální,55
Renault,Fluence,2015,150216,145000,Benzín,Manuální,82
Renault,Clio,2025,0,401000,Benzín,Manuální,67
Renault,Megane,2017,64947,290000,Benzín,Automatická,97
Renault,Clio,2013,106150,168000,Benzín,Manuální,55
Renault,Thalia,2012,34448,84800,Benzín,Manuální,55
Renault,Scenic,2010,223393,129999,Nafta,Automatická,110
Renault,Fluence,2014,98122,140000,Benzín,Manuální,82
Renault,Thalia,2006,151960,39900,Benzín,Manuální,72
Renault,Twingo,2014,88900,115000,Benzín,Manuální,55
Renault,Espace,2018,143550,469900,Nafta,Automatická,118
Renault,Megane,2014,146920,149900,Nafta,Manuální,81
Renault,Arkana,2024,17,659000,Benzín,Automatická,103
Renault,Megane,2013,109000,124999,Benzín,Manuální,74
Renault,Kangoo,2006,281000,29000,Nafta,Manuální,48
Renault,Grand Scenic,2015,150000,219000,Nafta,Manuální,81
Renault,Megane,2011,130128,139900,Benzín,Manuální,96
Renault,Scenic,2012,93000,199000,Nafta,Automatická,81
Renault,Captur,2019,71000,319000,Benzín,Manuální,96
Renault,Zoe,2020,24500,455000,Elektro,Automatická,80
Renault,Laguna,2009,162000,119000,Benzín,Automatická,175
Renault,Scenic,2016,104000,379000,Nafta,Automatická,118
Renault,Kadjar,2019,70200,369877,Benzín,Manuální,103
Renault,Megane,2004,137921,50000,Benzín,Manuální,72
Renault,Megane,2006,209092,19000,Benzín,Manuální,82
Renault,Megane,2020,117222,284000,Nafta,Manuální,85
Renault,Clio,2013,100065,130000,Benzín,Manuální,55
Renault,Megane,2010,161418,85000,Benzín,Manuální,74
Renault,Megane,2012,74363,100000,Benzín,Manuální,85
Renault,Megane,2020,119000,299877,Nafta,Manuální,85
Renault,Captur,2013,66817,209000,Benzín,Manuální,66
Renault,Thalia,2006,144800,39877,Benzín,Manuální,55
Renault,Modus,2008,52000,80000,Benzín,Manuální,48
Renault,Clio,2016,108000,228000,Benzín,Manuální,66
Renault,Megane,2002,139060,35000,Benzín,Manuální,70
Renault,Laguna,2011,187077,85000,Nafta,Manuální,96
Renault,Laguna,2006,271000,45000,Nafta,Manuální,110
Renault,Clio,2017,78590,170000,Benzín,Manuální,54
Renault,Clio,2008,136760,35000,Benzín,Manuální,55
Renault,Espace,2009,415600,50000,Nafta,Manuální,96
Renault,Clio,2019,162000,159000,Benzín,Manuální,56
Renault,Megane,2011,132000,107000,LPG + benzín,Manuální,81
Renault,Twingo,2011,89604,59000,Benzín,Manuální,43
Renault,Megane,2009,170000,89000,Benzín,Manuální,74
Renault,Clio,2017,57786,188000,Benzín,Manuální,54
Renault,Espace,2015,154111,329000,Nafta,Manuální,96
Renault,Captur,2020,47400,370000,Benzín,Manuální,96
Renault,Clio,2018,102883,180000,Benzín,Manuální,66
Renault,Grand Espace,2009,163261,199990,LPG + benzín,Automatická,125
Renault,Scenic,2007,253505,39900,Nafta,Automatická,88
Renault,Megane,2020,100000,329500,Nafta,Manuální,85
Renault,Espace,2009,227000,160000,Benzín,Manuální,125
Renault,Clio,2018,71375,185000,Benzín,Manuální,66
Renault,Kadjar,2015,144000,315000,Nafta,Manuální,96
Renault,Trafic,2008,336500,109000,Nafta,Manuální,84
Renault,Koleos,2018,145000,480000,Nafta,Automatická,130
Renault,Zoe,2020,42664,410000,Elektro,Automatická,100
Renault,Captur,2019,55050,360000,Benzín,Automatická,110
Renault,Megane,2000,169000,30000,Benzín,Manuální,79
Renault,Twingo,2010,122548,70000,Benzín,Manuální,56
Renault,Megane,2007,141483,100000,Benzín,Manuální,120
Renault,Clio,2007,131300,39000,Benzín,Manuální,55
Renault,Talisman,2016,133426,330000,Nafta,Automatická,118
Renault,Arkana,2022,46464,559000,Benzín,Automatická,69
Renault,Master,2017,189676,434990,Nafta,Manuální,107
Renault,Captur,2019,35705,395000,Benzín,Automatická,110
Renault,Captur,2018,52000,264000,Benzín,Manuální,66
Renault,Fluence,2013,111926,100000,Benzín,Manuální,81
Renault,Clio,2010,70861,79900,Benzín,Manuální,48
Renault,Clio,2006,178707,50000,Benzín,Manuální,48
Renault,Grand Scenic,2018,106068,380000,Benzín,Automatická,103
Renault,Arkana,2021,40138,489000,Hybridní,Automatická,105
Renault,Talisman,2019,279000,325000,Benzín,Automatická,165
Renault,Scenic,2011,185340,125000,Nafta,Manuální,96
Renault,Clio,2013,205374,79000,Benzín,Manuální,54
Renault,Talisman,2021,208000,355000,Benzín,Automatická,116
Renault,Clio,2003,73922,50000,Benzín,Manuální,43
Renault,Koleos,2022,42787,549000,Benzín,Automatická,116
Renault,Captur,2019,25561,319000,Benzín,Manuální,66
Renault,Scenic,2012,121000,149990,Nafta,Manuální,81
Renault,Kadjar,2017,94431,270000,Benzín,Manuální,96
Renault,Captur,2015,273000,185000,Nafta,Automatická,66
Renault,Kadjar,2022,46131,469990,Benzín,Manuální,103
Renault,Grand Scenic,2011,172798,109900,Nafta,Manuální,81
Renault,Scenic,2014,179500,159900,Nafta,Manuální,81
Renault,Espace,2017,150000,399000,Nafta,Manuální,96
Renault,Clio,2022,33192,350000,Benzín,Manuální,67
Renault,Megane,2022,27624,670000,Elektro,Automatická,160
Renault,Thalia,2013,102160,60000,Benzín,Manuální,55
Renault,Megane,2019,139000,269000,Benzín,Manuální,85
Renault,Scenic,2004,284171,25000,Nafta,Manuální,74
Renault,Laguna,2010,281000,109999,Nafta,Manuální,110
Renault,Kadjar,2015,138400,285000,Nafta,Manuální,96
Renault,Megane,2006,157168,50000,Benzín,Manuální,82
Renault,Scenic,2012,177000,129000,Benzín,Manuální,96
Renault,Twingo,2022,4150,365000,Elektro,Automatická,60
Renault,Fluence,2015,187000,145000,Benzín,Manuální,82
Renault,Twingo,2006,140948,20000,Benzín,Manuální,44
Renault,Megane,2004,168021,48000,Benzín,Manuální,83
Renault,Grand Scenic,2018,133322,300000,Nafta,Manuální,81
Renault,Espace,2015,116494,339000,Nafta,Automatická,118
Renault,Koleos,2018,121125,479990,Nafta,Automatická,130
Renault,Koleos,2017,177070,385000,Nafta,Automatická,130
Renault,Scenic,2004,190000,20000,Benzín,Manuální,83
Renault,Scenic,2002,116086,15000,Benzín,Manuální,79
Renault,Espace,2019,159090,499994,Nafta,Automatická,147
Renault,Twingo,2014,144000,149000,Benzín,Manuální,75
Renault,Espace,2003,272000,40000,LPG + benzín,Manuální,120
Renault,Grand Scenic,2012,199500,129999,Benzín,Manuální,81
Renault,Captur,2020,39647,410000,Benzín,Manuální,96
Renault,Megane,2008,178630,79000,Benzín,Manuální,82
Renault,Thalia,2006,124900,35000,Benzín,Manuální,72
Renault,Latitude,2012,278424,99000,Nafta,Manuální,110
Renault,Clio,2010,180000,47000,Benzín,Manuální,55
Renault,Laguna,2006,134317,75000,Nafta,Manuální,110
Renault,Clio,2023,9135,330000,Benzín,Manuální,67
Renault,Talisman,2017,125131,320000,Nafta,Manuální,118
Renault,Kangoo,2025,10,812000,Benzín,Automatická,96
Renault,Espace,2025,10,1086300,Hybridní,Automatická,130
Renault,Megane,2017,95925,240000,Benzín,Manuální,84
Renault,Grand Scenic,2019,92828,335000,Benzín,Manuální,103
Renault,Symbioz,2025,10,690300,Hybridní,Automatická,105
Renault,Megane,2025,0,562000,Benzín,Manuální,103
Renault,Symbioz,2025,8,660150,Hybridní,Automatická,105
Renault,Scenic,2004,297000,18000,Nafta,Manuální,85
Renault,Grand Scenic,2021,127474,365000,Nafta,Automatická,88
Renault,Espace,2025,3800,1080000,Hybridní,Automatická,170
Renault,Kangoo,2014,21800,119999,Elektro,Automatická,44
Renault,Captur,2020,11736,320000,Benzín,Manuální,66
Renault,Megane,2010,136000,109000,Benzín,Manuální,96
Renault,Modus,2005,175648,45000,Benzín,Manuální,55
Renault,Clio,2025,10,447000,LPG + benzín,Manuální,74
Renault,Scenic,2006,348415,49000,Benzín,Manuální,82
Audi,A3,2011,208700,139000,Nafta,Manuální,77
Audi,A4,2018,103743,414000,Benzín,Manuální,110
Audi,A6,2021,98515,798000,Nafta,Automatická,210
Audi,A4,2019,166946,517000,Nafta,Automatická,110
Audi,A4 Avant,2020,150000,492000,Nafta,Automatická,140
Audi,A8,2018,119600,999000,Nafta,Automatická,210
Audi,A4 Avant,2021,105466,548000,Nafta,Automatická,110
Audi,A4,2019,145508,478000,Nafta,Automatická,140
Audi,A4,2020,93620,518000,Nafta,Automatická,120
Audi,A6,2022,40927,864000,Nafta,Automatická,150
Audi,A6,2020,112646,698000,Nafta,Automatická,150
Audi,A4,2019,150798,448000,Nafta,Automatická,140
Audi,A4 Allroad,2017,157389,448000,Nafta,Manuální,110
Audi,A4,2018,146738,398000,Nafta,Automatická,110
Audi,A4,2020,140975,496000,Nafta,Automatická,110
Audi,A6,2015,220446,425000,Nafta,Automatická,200
Audi,A6,2020,68139,738000,Nafta,Automatická,150
